fblnSTCLCFirstTimeFiler,fblnSTCLCHiRiskRouting,fblnSTEmail,fblnSTEstimatedPayment,fblnSTFS_Single,fblnSTIPMobile,fblnSTIPNotUS,fblnUINoNameMatch,fcurMeFBusinessIncomeLoss,fcurMeFRefund,fcurMeFSchA1098MortIntNot,fcurMeFSchACasualtyTheftLoss,fcurMeFSchCCommissionsFees,fcurMeFSchCDeprAndSect179,fcurMeFSchCGrossIncome,fcurMeFSchCMortIntPaidBanks,fcurMeFSchCNetGrossReceipts,fcurMeFSchCOfficeExpenses,fcurMeFSchETotDepreciation,fcurMeFSchFDeprSect179Ded,fcurMeFSchFTotalExpenses,fcurMeFSelfEmpHealthIns,fcurMeFW2AllocatedTips,fcurMeFW2LocalWagesAndTips,fcurMeFW2Wages,fcurSTAGI,fcurSTOtherTaxCredit,fcurSTTotalAdjustments,fcurZPIncome,fdblSTCLCSusPreparer,fintMeF8863Count,fintSTCLCRefundVar1,fintSTTPPeriodCount,flngCLCIssueCount,flngEntityRecordCount,fblnFraud
1,0,0,0,0,0,0,1,0,8024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9578,15817,15,0,45074,NULL,1,NULL,0,1,3,1
1,1,0,0,1,0,0,1,0,1103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18290,18290,5,0,66589,NULL,0,NULL,0,2,18,1
0,1,0,0,1,1,0,1,0,1082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10885,6885,5,-4000,69412,NULL,0,NULL,2,1,29,1
0,1,0,0,1,0,0,1,0,2603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26321,23821,0,0,76595,NULL,1,NULL,5,1,55,1
0,0,0,0,1,0,1,1,0,2843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9075,9075,14,0,23794,NULL,1,NULL,7,0,45,1
0,1,0,0,0,0,0,1,0,6848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12567,12567,16,0,91825,NULL,1,NULL,1,1,15,1
0,1,0,0,1,0,0,1,0,4215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1744,25281,0,0,45074,NULL,1,NULL,3,1,61,1
0,0,0,0,0,1,0,1,0,8302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19900,19900,20,0,43365,NULL,0,NULL,4,0,64,1
0,1,1,0,1,0,0,1,0,855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17543,17543,0,0,43474,NULL,0,NULL,1,1,4,1
0,0,0,0,0,0,0,1,0,4002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5481,5481,0,0,25280,NULL,1,NULL,2,0,41,1
1,1,0,0,1,NULL,NULL,1,0,899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9878,NULL,0,0,37864,NULL,0,NULL,0,1,2,1
0,1,0,0,0,1,0,1,0,4505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35358,35221,0,-5024,25812,NULL,0,NULL,9,1,75,1
0,0,1,0,1,0,0,1,0,1545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14086,14086,8,0,25812,NULL,0,NULL,3,0,141,1
0,1,1,0,0,0,0,1,0,1689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12838,12838,8,0,34675,NULL,1,NULL,2,1,7,1
1,0,1,0,0,0,0,1,187,9587,0,0,0,0,22000,0,22000,1200,0,0,0,0,0,0,18000,18187,15,0,21461,NULL,0,NULL,0,2,92,1
1,0,0,0,1,0,0,1,0,1714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16573,16573,5,0,41965,NULL,0,NULL,0,1,9,1
1,1,0,0,0,0,0,1,0,5292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9780,9780,25,0,21049,NULL,0,NULL,0,2,2,1
0,0,1,0,0,0,NULL,1,0,9945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16409,16409,20,0,29201,NULL,1,NULL,4,0,74,1
0,1,1,0,0,1,0,1,0,3765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34565,34565,0,0,NULL,NULL,0,NULL,9,1,144,1
0,NULL,0,0,1,0,0,1,0,813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7180,7180,20,0,33380,NULL,0,NULL,2,0,7,1
0,1,0,0,0,NULL,NULL,1,0,2420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18359,19133,5,0,47696,NULL,0,NULL,5,1,1,1
1,0,0,0,1,1,0,1,0,2322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000,17000,0,-4000,80740,NULL,0,NULL,0,2,2,1
0,1,0,0,1,0,0,1,0,1332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9250,9250,14,0,43660,NULL,0,NULL,2,1,36,1
0,0,0,0,0,0,0,1,0,9661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,52482,0,0,51823,NULL,0,NULL,9,2,112,1
0,0,0,0,1,0,0,1,0,5028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72000,68000,0,-4000,46525,NULL,0,NULL,8,3,47,1
0,0,0,0,0,1,0,1,0,857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24395,NULL,0,0,41263,NULL,0,NULL,9,0,119,1
1,1,0,0,1,1,0,1,0,6874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29894,NULL,0,0,46793,NULL,1,NULL,0,1,4,1
0,0,0,0,1,0,0,1,0,3037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74330,74330,0,0,97853,NULL,0,NULL,1,0,25,1
0,1,0,0,0,NULL,NULL,1,0,6321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16849,16849,10,0,43072,NULL,0,NULL,8,1,38,1
0,1,0,0,1,0,0,1,0,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16624,16624,0,0,17043,NULL,0,NULL,1,1,29,1
0,1,0,0,1,0,0,1,0,947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23533,23533,0,0,59833,NULL,0,NULL,1,1,8,1
0,1,0,0,0,0,NULL,1,0,6142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16976,16976,10,0,23794,NULL,1,NULL,1,1,27,1
0,1,0,0,0,0,0,1,0,5251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12379,12379,16,0,23608,NULL,0,NULL,8,1,49,1
0,0,0,0,0,0,0,1,0,4922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5690,7157,0,0,41875,NULL,1,NULL,7,0,47,1
0,1,0,0,0,0,0,1,0,5593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13317,16574,10,0,33000,NULL,0,NULL,8,1,28,1
0,0,1,0,1,0,0,1,4102,4946,0,0,0,0,4102,0,4102,0,0,0,0,0,0,0,6907,10719,8,0,44186,NULL,1,NULL,4,0,18,1
0,1,1,0,1,0,0,1,0,1849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10021,10021,8,0,47170,NULL,0,NULL,2,1,32,1
1,0,0,0,1,0,0,1,0,2537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19496,19496,5,0,59015,NULL,1,NULL,0,2,0,1
1,1,0,0,1,0,0,1,0,1141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10676,10676,8,0,0,NULL,0,NULL,0,2,3,1
0,0,0,0,1,0,0,1,0,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6937,6937,20,0,50597,NULL,0,NULL,4,0,8,1
0,1,0,0,1,0,0,1,0,1058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10293,10293,8,0,39942,NULL,0,NULL,5,1,42,1
0,1,0,0,1,0,0,1,0,5463,0,0,0,0,0,0,0,0,0,0,0,0,2466,0,9677,12143,8,0,27335,NULL,0,NULL,4,1,74,1
1,1,0,0,1,0,0,1,0,2919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8785,8785,7,0,31308,NULL,0,NULL,0,4,0,1
0,1,0,0,1,0,0,1,0,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6079,6079,0,0,29201,NULL,0,NULL,4,1,46,1
1,0,1,0,0,0,0,1,0,4866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22112,25667,0,0,50453,NULL,0,NULL,0,1,35,1
0,0,1,0,0,0,0,1,0,3305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16500,16500,10,0,51276,NULL,0,NULL,4,0,32,1
1,0,0,0,1,0,0,1,0,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12461,11440,8,0,21049,NULL,0,NULL,0,1,1,1
0,0,0,0,0,0,0,1,0,7488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22300,22300,0,0,30137,NULL,0,NULL,8,0,15,1
0,1,0,0,1,0,0,1,0,1321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7080,7080,20,0,47642,NULL,0,NULL,2,1,19,1
1,1,1,0,0,0,0,1,0,3866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7843,7843,0,0,38245,NULL,0,NULL,0,2,16,1
0,1,0,0,1,0,0,1,0,1536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9451,9451,14,0,61833,NULL,0,NULL,8,1,29,1
1,1,0,0,1,0,0,1,0,936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10400,10400,8,0,28836,NULL,0,NULL,0,2,9,1
0,1,0,0,0,0,0,1,0,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19813,19813,5,0,25812,NULL,0,NULL,2,1,21,1
1,0,0,0,1,1,0,1,0,2512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43449,NULL,0,0,43365,NULL,0,NULL,0,1,5,1
1,1,0,0,1,0,0,1,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11225,11225,8,0,82572,NULL,0,NULL,0,2,26,1
0,1,0,0,1,0,0,1,0,2339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15818,15818,5,0,71772,NULL,1,NULL,6,1,51,1
1,1,0,0,0,0,0,1,0,8800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14403,14403,24,0,29886,NULL,0,NULL,0,2,1,1
0,1,0,0,1,0,0,1,0,3016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19596,19596,5,0,44657,NULL,1,NULL,1,1,14,1
1,0,0,0,0,0,0,1,-6973,4836,0,0,0,0,31345,0,59661,635,17298,0,0,0,0,0,28553,NULL,0,0,65194,NULL,0,NULL,0,1,7,1
0,1,0,0,1,0,0,1,0,949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14244,10244,0,-4000,40271,NULL,0,NULL,3,1,33,1
0,NULL,0,0,1,0,0,1,0,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15808,15808,5,0,40724,NULL,0,NULL,3,0,25,1
1,1,0,0,1,0,0,1,0,1871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7843,7063,20,0,59015,NULL,1,NULL,0,4,0,1
0,0,1,0,1,0,0,1,0,1612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33389,NULL,0,0,39748,NULL,0,NULL,5,0,40,1
0,0,1,0,1,0,0,1,0,4012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30070,30070,0,0,55903,NULL,0,NULL,2,0,13,1
0,1,1,0,1,0,0,1,0,3340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9838,9838,0,0,35096,NULL,0,NULL,6,1,64,1
1,1,0,0,1,0,0,1,0,2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7340,7340,20,0,37882,NULL,0,NULL,0,2,2,1
0,0,0,0,0,0,0,1,0,3412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18579,18579,20,0,50453,NULL,1,NULL,4,1,0,1
1,1,1,0,1,0,NULL,1,0,1729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5719,11509,8,0,61833,NULL,1,NULL,0,2,18,1
0,0,0,0,0,1,0,1,0,2115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12540,12540,16,0,35814,NULL,0,NULL,3,1,0,1
1,1,0,0,1,0,0,1,0,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4767,NULL,0,0,47868,NULL,0,NULL,0,1,4,1
0,0,0,0,1,0,1,1,0,2829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9827,5827,9,-4000,29201,NULL,1,NULL,1,0,37,1
1,NULL,0,0,0,0,0,1,0,4991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23084,23084,0,0,0,NULL,0,NULL,0,2,0,1
0,1,1,0,1,0,0,1,0,1747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10245,10245,8,0,66920,NULL,0,NULL,2,1,29,1
0,1,0,0,1,0,NULL,1,0,861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4207,4290,0,0,25280,NULL,0,NULL,4,1,48,1
0,0,0,0,1,0,0,1,0,2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13954,15800,5,0,55082,NULL,0,NULL,1,0,7,1
0,1,0,0,0,0,0,1,0,5252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16311,16311,10,0,39559,NULL,0,NULL,9,1,50,1
0,1,0,0,0,0,0,1,0,4257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25209,25209,247,0,50597,NULL,0,NULL,2,1,56,1
0,1,0,0,1,0,0,1,0,2324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24770,24770,0,0,45921,NULL,0,NULL,2,1,17,1
0,1,0,0,1,0,0,1,-16133,3103,0,0,0,0,22187,0,22187,0,0,0,0,0,0,0,18482,2349,0,0,51823,NULL,0,NULL,8,1,74,1
0,0,1,0,0,0,0,1,0,6559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4463,9413,0,0,29346,NULL,0,NULL,7,0,94,1
0,1,0,0,0,0,0,1,-6639,8194,0,0,0,0,9635,0,9635,0,0,0,0,0,0,0,21361,14722,16,0,63030,NULL,1,NULL,4,1,45,1
0,0,1,0,0,0,0,1,0,5013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13134,18282,5,0,55625,NULL,0,NULL,3,0,25,1
0,0,0,0,1,0,0,1,0,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16367,16367,5,0,31197,NULL,0,NULL,3,0,31,1
1,1,0,0,0,1,0,1,0,6211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55000,NULL,0,0,68654,NULL,0,NULL,0,2,0,1
1,1,0,0,1,1,0,1,0,2358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20055,20055,0,0,30990,NULL,0,NULL,0,2,7,1
0,0,0,0,0,1,0,1,0,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4620,0,0,50500,NULL,1,NULL,6,0,70,1
0,1,0,0,0,0,0,1,0,6394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14689,14689,16,0,37057,NULL,0,NULL,2,1,18,1
1,1,0,0,1,0,0,1,0,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5762,11728,0,0,40271,NULL,0,NULL,0,2,1,1
1,0,0,0,0,0,0,1,0,4765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24358,24358,0,0,23608,NULL,0,NULL,0,1,8,1
0,0,0,0,0,0,0,1,31191,0,0,0,0,0,1430,0,1430,0,0,0,0,0,0,0,2000,30987,0,0,50029,NULL,0,NULL,2,0,39,1
0,1,0,0,1,0,0,1,0,1397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20500,20500,0,0,37471,NULL,0,NULL,4,1,58,1
0,1,0,0,1,0,0,1,0,2597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11417,11417,8,0,36459,NULL,1,NULL,2,1,26,1
0,1,0,0,1,0,NULL,1,0,1197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9799,9799,14,0,30990,NULL,0,NULL,2,1,44,1
0,1,0,0,1,0,0,1,0,1119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9252,9252,14,0,44196,NULL,0,NULL,2,1,66,1
1,0,0,0,1,0,0,1,0,885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5230,14935,8,0,52129,NULL,0,NULL,0,1,58,1
0,0,1,0,1,1,0,1,0,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11903,11903,0,0,41965,NULL,0,NULL,1,0,14,1
0,NULL,0,0,0,0,0,1,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12274,12274,8,0,45074,NULL,0,NULL,4,2,44,1
0,1,0,0,1,1,0,1,0,976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6543,8144,14,0,43072,NULL,0,NULL,2,1,20,1
0,0,0,0,1,1,1,1,0,3399,0,0,0,0,0,0,0,0,0,0,0,0,0,800,8700,8700,14,0,49252,NULL,0,NULL,6,0,33,1
0,1,0,0,1,0,0,1,0,1126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9888,9888,14,0,29786,NULL,0,NULL,3,1,28,1
0,1,0,0,1,0,0,1,0,3736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27950,27950,0,0,23608,NULL,1,NULL,4,1,55,1
0,0,0,0,0,0,0,1,0,1825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2378,2378,0,0,49029,NULL,1,NULL,1,0,15,1
0,1,1,0,1,0,0,1,0,936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15290,11290,0,-4000,23608,NULL,0,NULL,1,1,15,1
0,0,1,0,0,0,0,1,10455,1993,0,0,0,367,16100,0,16100,2500,0,0,0,0,0,0,0,11366,16,0,87457,NULL,0,NULL,9,0,41,1
0,1,0,0,1,0,0,1,0,1123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11929,11929,0,0,31628,NULL,0,NULL,2,1,22,1
0,1,0,0,1,0,0,1,0,3749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13440,13440,8,0,29661,NULL,0,NULL,2,1,9,1
0,0,0,0,1,0,0,1,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,NULL,0,0,40724,NULL,0,NULL,4,0,35,1
1,0,0,0,0,0,0,1,0,3995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16200,16200,5,0,25862,NULL,0,NULL,0,1,24,1
1,NULL,0,0,1,0,0,1,0,2444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12652,11452,8,0,43474,NULL,1,NULL,0,1,9,1
1,0,0,0,0,0,NULL,1,3080,2103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11550,14412,0,0,66111,NULL,0,NULL,0,2,0,1
0,0,1,0,0,0,0,1,0,6425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21820,21820,0,0,35574,NULL,0,NULL,2,2,86,1
0,1,0,0,0,0,0,1,0,7543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13664,13664,0,0,44676,NULL,0,NULL,6,1,33,1
1,0,1,0,1,0,0,1,0,1182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19728,19728,5,0,75061,NULL,0,NULL,0,1,12,1
0,NULL,0,0,1,0,0,1,0,1827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9039,5039,0,-4000,40443,NULL,0,NULL,9,0,73,1
0,1,0,0,0,0,0,1,2800,7405,0,0,0,0,2800,0,2800,0,0,0,0,0,0,0,14207,16809,4,0,47696,NULL,0,NULL,4,1,40,1
0,0,1,0,1,0,0,1,0,903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19069,19069,5,0,68102,NULL,0,NULL,3,0,35,1
0,0,0,0,1,0,0,1,0,1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18976,18976,5,0,35096,NULL,0,NULL,5,0,13,1
1,0,0,0,0,0,0,1,0,5279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14183,NULL,0,0,27865,NULL,0,NULL,0,1,2,1
0,1,0,0,1,1,0,1,0,1147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,14018,8,0,38721,NULL,0,NULL,1,1,42,1
0,0,1,0,0,1,0,1,-14550,11180,0,0,0,0,5900,0,5900,7200,0,0,0,0,0,0,35050,20500,0,0,43072,NULL,1,NULL,9,0,31,1
0,0,0,0,1,0,0,1,0,968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21631,NULL,0,0,66576,NULL,0,NULL,1,0,5,1
0,1,0,0,1,0,0,1,0,1490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20559,20559,0,0,92625,NULL,0,NULL,3,0,63,1
0,0,0,0,0,0,0,1,0,6403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14480,14480,0,0,47642,NULL,1,NULL,1,0,7,1
0,0,0,0,1,0,0,1,0,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20157,20157,0,0,64240,NULL,0,NULL,1,0,12,1
0,1,1,0,0,0,0,1,0,8247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17013,17013,15,0,25862,NULL,0,NULL,4,1,55,1
0,0,1,0,0,0,0,1,0,4766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2847,32638,0,0,41825,NULL,0,NULL,4,1,0,1
1,0,1,0,0,0,0,1,0,5673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20412,25379,0,0,0,NULL,1,NULL,0,1,6,1
0,0,0,0,0,0,0,1,0,4170,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,45456,91145,0,-4000,71013,NULL,0,NULL,3,0,99,1
0,1,0,0,0,0,0,1,8580,3484,0,0,0,0,15600,0,15600,0,0,0,0,0,0,0,0,7974,0,0,63558,NULL,0,NULL,4,1,28,1
0,1,0,0,0,0,0,1,0,4529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8935,8935,9,0,56089,NULL,0,NULL,7,1,36,1
0,0,0,0,1,0,0,1,0,1840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6321,6321,19,0,32301,NULL,1,NULL,5,0,47,1
1,0,0,0,0,0,0,1,0,4137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20738,NULL,0,0,27500,NULL,0,NULL,0,0,0,1
1,1,0,0,1,0,0,1,0,1081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17747,17747,0,0,47696,NULL,0,NULL,0,2,2,1
0,1,0,0,1,0,0,1,0,1347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14724,14724,0,0,50115,NULL,0,NULL,5,1,49,1
0,1,0,0,0,0,0,1,0,6817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25815,25815,0,0,23608,NULL,0,NULL,3,1,75,1
0,0,1,0,0,1,0,1,0,9240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32044,32044,0,0,45074,NULL,0,NULL,7,0,63,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6033,NULL,5,0,48263,NULL,0,NULL,3,0,31,1
0,0,0,0,1,0,0,1,0,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21500,21500,0,0,50115,NULL,0,NULL,5,0,77,1
0,1,1,0,0,0,0,1,0,9197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7587,14255,2,0,37710,NULL,1,NULL,3,0,51,1
0,0,1,0,0,0,0,1,0,4870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27945,38225,0,0,50876,NULL,0,NULL,5,2,66,1
0,1,1,0,0,0,0,1,0,3453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12383,12383,8,0,38721,NULL,1,NULL,7,1,74,1
0,1,1,0,1,0,0,1,0,944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12990,8990,0,-4000,23608,NULL,0,NULL,1,1,24,1
1,0,1,0,1,1,0,1,0,1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12499,8499,16,-4000,46883,NULL,0,NULL,0,1,12,1
0,0,1,0,0,0,0,1,0,4346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7621,7621,0,0,36077,NULL,1,NULL,2,0,32,1
0,1,0,0,0,0,0,1,0,7189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40236,36236,0,-4000,43315,NULL,1,NULL,3,1,40,1
1,0,0,0,0,0,0,1,0,8924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20951,20951,0,0,50583,NULL,1,NULL,0,1,2,1
0,0,1,0,0,0,0,1,0,9221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14480,14480,4,0,37196,NULL,1,NULL,1,0,37,1
0,1,1,0,1,0,NULL,1,0,1483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14848,14848,8,0,45074,NULL,0,NULL,1,1,33,1
0,0,0,0,1,0,0,1,-33492,10946,0,0,0,0,0,0,0,4000,0,0,0,0,0,0,75973,42481,0,0,69238,NULL,0,NULL,3,0,107,1
0,1,0,0,1,0,0,1,0,2994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18454,18454,10,0,45074,NULL,0,NULL,1,1,29,1
0,0,0,0,0,0,0,1,0,7453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24588,24588,0,0,40724,NULL,0,NULL,3,0,33,1
1,1,0,0,1,0,0,1,0,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4869,4869,0,0,0,NULL,0,NULL,0,2,30,1
1,0,0,0,1,0,0,1,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1726,1408,0,0,58429,NULL,0,NULL,0,1,7,1
0,1,0,0,0,0,0,1,0,4792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10235,10235,16,0,21694,NULL,0,NULL,1,1,22,1
0,1,1,0,0,1,0,1,0,7507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89233,NULL,0,0,97853,NULL,0,NULL,9,1,1446,1
0,0,0,0,0,0,0,1,0,4301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6161,11295,8,0,29346,NULL,1,NULL,1,0,13,1
0,1,0,0,1,0,0,1,0,2817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26540,26540,0,0,31818,NULL,0,NULL,2,1,34,1
1,1,0,0,1,0,0,1,0,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22689,22689,0,0,69593,NULL,0,NULL,0,2,1,1
0,NULL,0,0,1,0,0,1,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8100,8100,0,0,0,NULL,0,NULL,5,0,17,1
0,1,1,0,0,0,0,1,0,5606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13932,12869,16,0,17043,NULL,0,NULL,5,1,59,1
0,0,0,0,1,0,1,1,0,1186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21838,21838,0,0,51475,NULL,0,NULL,1,0,12,1
0,0,0,0,0,0,0,1,3915,2851,0,0,0,856,13869,0,13869,699,0,0,0,0,0,0,32500,35977,0,0,38413,NULL,0,NULL,2,0,33,1
0,1,1,0,0,1,0,1,0,4587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21593,21593,0,0,22400,NULL,0,NULL,9,1,96,1
0,0,0,0,1,0,0,1,0,1489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12985,12985,8,0,38158,NULL,1,NULL,2,0,47,1
0,1,0,0,0,1,0,1,0,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8065,8065,0,0,33844,NULL,0,NULL,2,1,25,1
0,1,0,0,1,0,0,1,0,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5616,1616,0,-4000,22400,NULL,0,NULL,2,1,45,1
0,0,1,0,1,0,0,1,0,5976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881,18558,10,0,37882,NULL,0,NULL,6,0,79,1
