fbln1YearWebPayment,fblnAddressChange3Months,fblnAllAccountsCeased,fblnAllAccountsOpen,fblnAllTimeAuditCount,fblnAutomatedLetterSent,fblnDeactivatedCredit1Year,fblnInState,fblnNameChange3Months,fblnNonfiler,fblnPhoneChange3Months,fcurAuditPostings,fcurBalance,fcurMaxWebPayment1Year,fcurMinWebPayment1Year,flngAccountCount,flngAccountsWithBalanceCount,flngCeasedAccountCount,flngDaysOpen,flngDaysSinceLastCollection,flngOpenAccountCount,flngOpenPeriodCount,flngPriorCollectionsCount,fstrCollectDistrict,fstrCustomerType,fstrTaxType,fblnTargetSelfCured
0,1,0,1,0,0,0,1,1,0,0,0,459.29,0,0,1,1,0,14,-1,1,0,0,District 13,SCO,Corporate Income,0
0,1,0,1,0,0,0,1,1,0,1,0,46.72,0,0,1,1,0,14,-1,1,0,0,District 16,TRS,Corporate Income,1
0,1,0,1,0,0,0,1,1,0,0,0,59.02,0,0,1,1,0,14,-1,1,0,0,District 16,PAR,Corporate Income,1
0,0,0,1,0,0,0,1,0,0,0,0,186.75,0,0,1,1,0,14,-1,1,0,0,District 16,SCO,Corporate Income,0
0,0,0,1,0,0,0,1,0,0,0,0,441.8,0,0,1,1,0,14,-1,1,0,0,District 16,TRS,Corporate Income,1
0,0,0,1,2,0,0,1,0,0,0,-16839,11051.95,0,0,1,1,0,14,-1,1,0,0,District 16,COR,Corporate Income,0
0,0,0,1,0,0,0,1,0,0,0,0,47.94,0,0,1,1,0,14,-1,1,0,0,District 2,SCO,Corporate Income,1
0,1,0,1,0,0,0,1,1,0,0,0,57.7,0,0,1,1,0,14,-1,1,0,0,District 2,TRS,Corporate Income,0
0,0,0,1,0,0,0,1,0,0,0,0,60.86,0,0,1,1,0,14,-1,1,0,0,District 2,PAR,Corporate Income,1
0,1,0,1,0,0,0,1,1,0,1,0,61.35,0,0,1,1,0,14,-1,1,0,0,District 2,SCO,Corporate Income,1
0,1,0,1,0,0,0,1,1,0,0,0,104.4,0,0,1,1,0,14,-1,1,0,0,District 2,TRS,Corporate Income,1
0,0,0,1,0,0,0,1,0,0,0,0,357.8,0,0,1,1,0,14,-1,1,0,0,District 2,SCO,Corporate Income,1
0,1,0,1,0,0,0,1,1,0,0,0,3195.29,0,0,1,1,0,14,-1,1,0,0,District 2,COR,Corporate Income,0
0,1,0,1,0,0,0,1,1,0,0,0,74.09,0,0,1,1,0,14,-1,1,0,0,District 4,SCO,Corporate Income,1
0,0,0,1,0,0,0,1,0,0,0,0,84.86,0,0,1,1,0,14,-1,1,0,0,District 4,TRS,Corporate Income,0
0,0,0,1,0,0,0,1,0,0,0,0,91.6,0,0,1,1,0,14,-1,1,0,0,District 4,TRS,Corporate Income,0
0,0,0,1,0,0,0,1,0,0,0,0,6118.78,0,0,1,1,0,14,-1,1,0,0,District 4,COR,Corporate Income,0
0,0,0,1,0,0,0,0,0,0,0,0,50.3,0,0,1,1,0,14,-1,1,0,0,District 7,TRS,Corporate Income,1
0,0,0,1,0,0,0,1,0,0,0,0,68.5,0,0,1,1,0,14,-1,1,0,0,District 7,PAR,Corporate Income,1
0,0,0,1,0,0,0,1,0,0,0,0,4246.86,0,0,1,1,0,14,1336,1,0,1,District 0,NON,Corporate Income,1
0,0,0,1,0,0,0,0,0,0,0,0,299.78,0,0,1,1,0,14,235,1,0,1,District 1,COR,Corporate Income,0
0,0,0,1,0,0,0,1,0,0,0,0,156.23,0,0,1,1,0,14,704,1,0,1,District 16,PAR,Corporate Income,1
0,1,0,1,0,0,0,1,0,0,0,0,45.28,0,0,1,1,0,14,1,1,0,1,District 2,SCO,Corporate Income,0
0,0,0,1,0,0,0,1,0,0,0,0,60.3,0,0,1,1,0,14,356,1,0,1,District 2,TRS,Corporate Income,0
0,0,0,1,0,0,0,1,0,0,0,0,280,0,0,1,1,0,14,123,1,0,1,District 2,TRS,Corporate Income,0
0,0,0,1,0,0,0,1,0,0,0,0,1735.4,0,0,1,1,0,14,7,1,0,1,District 8,PAR,Corporate Income,1
0,0,0,1,0,0,0,0,0,0,0,0,530.3,0,0,1,1,0,14,2,1,0,1,District 0,COR,Corporate Income,0
0,0,0,1,2,0,0,1,0,0,0,0,50,0,0,1,1,0,14,1,1,0,1,District 13,COR,Corporate Income,0
0,0,0,1,0,0,0,1,0,0,0,0,43.62,0,0,1,1,0,14,0,1,0,1,District 16,TRS,Corporate Income,0
0,0,0,1,0,0,0,1,0,0,0,0,1028.8,0,0,1,1,0,14,340,1,0,1,District 16,COR,Corporate Income,0
0,0,0,1,0,0,0,0,0,0,0,0,1549.04,0,0,1,1,0,14,318,1,0,1,District 0,NON,Corporate Income,0
0,0,0,1,0,0,0,1,0,0,0,0,97.68,0,0,1,1,0,14,699,1,0,1,District 0,PAR,Corporate Income,1
0,0,0,1,0,0,0,0,0,0,0,0,156890.43,0,0,1,1,0,14,443,1,0,1,District 1,COR,Corporate Income,0
0,0,1,0,0,0,0,1,0,0,0,0,114.75,0,0,1,1,1,14,-1,0,0,0,District 0,SCO,Corporate Income,1
0,0,1,0,0,0,0,1,0,0,0,0,7325.41,0,0,1,1,1,14,-1,0,0,0,District 0,PAR,Corporate Income,0
0,0,1,0,0,0,0,0,0,0,0,0,1216.23,0,0,1,1,1,14,-1,0,0,0,District 1,COR,Corporate Income,1
0,0,1,0,0,0,0,0,0,0,0,0,195327.35,0,0,1,1,1,14,-1,0,0,0,District 1,PAR,Corporate Income,0
0,0,1,0,0,0,0,1,0,0,0,0,48.06,0,0,1,1,1,14,-1,0,0,0,District 16,TRS,Corporate Income,0
0,0,1,0,0,0,0,1,1,0,0,0,56.83,0,0,1,1,1,14,-1,0,0,0,District 16,TRS,Corporate Income,1
0,1,1,0,0,0,0,1,1,0,1,0,60.8,0,0,1,1,1,14,-1,0,0,0,District 2,SCO,Corporate Income,1
0,0,1,0,0,0,0,1,0,0,0,0,2669.59,0,0,1,1,1,14,-1,0,0,0,District 4,TRS,Corporate Income,0
0,1,1,0,0,0,0,1,1,0,0,0,120.85,0,0,1,1,1,14,-1,0,0,0,District 7,TRS,Corporate Income,0
0,0,0,1,0,0,0,0,0,0,0,0,1300.27,0,0,2,1,0,14,-1,2,0,0,District 1,TRS,Corporate Income,0
0,0,0,1,0,0,0,0,0,0,0,0,2701.5,0,0,2,1,0,14,-1,2,0,0,District 1,SCO,Corporate Income,1
0,0,0,1,0,0,0,1,0,0,0,0,544.46,0,0,2,1,0,14,-1,2,0,0,District 16,PAR,Corporate Income,0
0,1,0,1,0,0,0,1,1,0,0,0,998.73,0,0,2,1,0,14,-1,2,0,0,District 16,SCO,Corporate Income,0
0,0,0,1,0,0,0,1,0,0,0,0,45.5,0,0,2,2,0,14,-1,2,0,0,District 4,SCO,Corporate Income,1
0,0,0,1,0,0,0,1,0,0,0,0,157.6,0,0,2,1,0,14,-1,2,0,0,District 8,PAR,Corporate Income,0
0,0,0,1,0,0,0,1,0,0,0,0,45.5,0,0,2,2,0,14,6,2,0,1,District 4,SCO,Corporate Income,1
0,0,0,1,0,0,0,0,0,0,0,0,8824.44,0,0,2,1,0,14,390,2,0,1,District 1,COR,Corporate Income,0
0,0,0,1,0,0,0,1,0,0,0,0,43,0,0,2,2,0,14,147,2,0,1,District 7,SCO,Corporate Income,1
0,0,0,0,0,0,0,0,0,0,0,0,151704.61,0,0,2,1,1,14,-1,1,0,0,District 0,COR,Corporate Income,0
0,1,0,0,0,0,0,0,0,0,0,0,419.32,0,0,2,1,1,14,-1,1,0,0,District 1,PAR,Corporate Income,0
0,0,0,0,0,0,0,0,0,0,0,0,831.55,0,0,2,2,1,14,-1,1,0,0,District 1,PAR,Corporate Income,1
0,0,0,0,0,0,0,0,0,0,0,0,647.48,0,0,2,1,1,14,70,1,0,1,District 1,PAR,Corporate Income,0
0,0,0,0,1,0,0,0,0,0,0,489.07,150.14,0,0,2,1,1,14,307,1,0,1,District 0,COR,Corporate Income,0
0,0,1,0,0,0,0,1,0,0,0,0,54.2,0,0,2,2,2,14,-1,0,0,0,District 2,COR,Corporate Income,1
0,0,1,0,0,0,0,0,0,0,0,0,10015.15,0,0,2,1,2,14,119,0,0,1,District 1,COR,Corporate Income,0
1,0,1,0,0,0,0,1,0,0,0,0,41.43,680,544.85,2,1,2,14,661,0,0,1,District 2,SCO,Corporate Income,0
0,0,1,0,0,1,0,1,0,0,0,0,865.15,0,0,2,2,2,14,186,0,0,1,District 13,COR,Corporate Income,0
1,1,0,1,0,0,0,1,0,0,0,0,63.83,187.5,62.5,3,3,0,14,-1,3,0,0,District 1,COR,Corporate Income,0
0,0,0,1,0,0,0,1,0,0,0,0,46,0,0,3,2,0,14,-1,3,0,0,District 13,COR,Corporate Income,1
0,0,0,1,0,0,0,1,0,0,0,0,56.4,0,0,3,2,0,14,-1,3,0,0,District 13,SCO,Corporate Income,1
0,0,0,1,0,0,0,1,0,0,0,0,58.6,0,0,3,2,0,14,-1,3,0,0,District 13,SCO,Corporate Income,1
1,0,0,1,0,0,0,1,0,0,0,0,397.75,170.51,27.34,3,3,0,14,-1,3,0,0,District 13,SCO,Corporate Income,1
0,1,0,1,0,0,0,1,1,0,0,0,53.23,0,0,3,1,0,14,-1,3,0,0,District 2,SCO,Corporate Income,1
1,0,0,1,0,0,0,1,0,0,1,0,98.08,2813.13,459.76,3,2,0,14,-1,3,0,0,District 2,COR,Corporate Income,0
0,0,0,1,0,0,0,1,0,0,0,0,100.4,0,0,3,2,0,14,-1,3,0,0,District 2,SCO,Corporate Income,0
1,0,0,1,0,0,0,1,0,0,0,0,3912.58,240.79,172.41,3,2,0,14,-1,3,0,0,District 2,SCO,Corporate Income,0
0,0,0,1,0,0,0,1,0,0,0,0,219.18,0,0,3,2,0,14,-1,3,0,0,District 4,COR,Corporate Income,1
0,0,0,1,0,0,0,1,0,0,0,0,261,0,0,3,2,0,14,-1,3,0,0,District 4,SCO,Corporate Income,1
0,0,0,1,0,0,0,1,0,0,0,0,45.3,0,0,3,1,0,14,-1,3,0,0,District 7,SCO,Corporate Income,0
0,0,0,1,0,0,0,1,0,0,0,0,650.17,0,0,3,1,0,14,-1,3,0,0,District 9,COR,Corporate Income,1
0,0,0,1,0,0,0,1,0,0,0,0,108.55,0,0,3,2,0,14,264,3,0,1,District 0,SCO,Corporate Income,1
0,0,0,1,0,0,0,0,0,0,0,0,73.94,0,0,3,2,0,14,1354,3,0,1,District 1,COR,Corporate Income,0
0,0,0,1,0,0,0,1,0,0,0,0,24.34,0,0,3,2,0,14,23,3,0,1,District 13,COR,Corporate Income,1
1,0,0,1,0,0,0,1,0,0,0,0,154,736.56,474.06,3,2,0,14,495,3,0,1,District 13,SCO,Corporate Income,1
0,0,0,1,0,0,0,1,0,0,0,0,183.98,0,0,3,2,0,14,2474,3,0,1,District 13,SCO,Corporate Income,1
1,0,0,1,0,0,0,1,0,0,0,0,881.7,309.75,254.75,3,2,0,14,2363,3,0,1,District 13,SCO,Corporate Income,0
1,0,0,1,0,0,0,1,0,0,0,0,30,3034.87,2548.78,3,3,0,14,134,3,0,1,District 16,COR,Corporate Income,0
1,0,0,1,0,0,0,1,0,0,0,0,50.47,880,575,3,1,0,14,676,3,0,1,District 16,SCO,Corporate Income,0
0,0,0,1,0,0,0,1,0,0,0,0,843.1,0,0,3,2,0,14,641,3,0,1,District 16,SCO,Corporate Income,1
0,0,0,1,0,0,0,1,0,0,0,0,45.6,0,0,3,3,0,14,563,3,0,1,District 2,COR,Corporate Income,1
1,0,0,1,0,0,0,1,0,0,1,0,75.82,710.82,371.62,3,3,0,14,40,3,0,1,District 2,SCO,Corporate Income,1
0,0,0,1,0,0,0,1,0,0,0,0,544.8,0,0,3,2,0,14,1553,3,0,1,District 2,SCO,Corporate Income,1
0,0,0,1,0,0,0,1,0,0,0,0,150.33,0,0,3,2,0,14,10,3,0,1,District 4,COR,Corporate Income,0
0,0,0,1,0,0,0,1,0,0,0,0,113.34,0,0,3,2,0,14,1398,3,0,1,District 7,COR,Corporate Income,0
0,0,0,1,0,0,0,1,0,0,0,0,240.78,0,0,3,2,0,14,304,3,0,1,District 7,COR,Corporate Income,0
1,0,0,1,2,0,0,1,0,0,0,0,513.47,158.56,78.67,3,2,0,14,36,3,0,1,District 7,SCO,Corporate Income,0
0,0,0,1,0,0,0,0,0,0,0,0,201.64,0,0,3,2,0,14,327,3,0,1,District 1,PAR,Corporate Income,0
0,0,0,1,0,0,0,1,0,0,0,0,343.49,0,0,3,3,0,14,1742,3,0,1,District 13,COR,Corporate Income,0
0,0,0,1,0,0,0,1,0,0,0,0,94.71,0,0,3,2,0,14,473,3,0,1,District 16,COR,Corporate Income,0
1,0,0,1,0,0,0,1,0,0,1,0,433.31,1300,114.02,3,2,0,14,2375,3,0,1,District 16,COR,Corporate Income,1
0,0,0,1,0,0,0,1,0,0,0,0,68.9,0,0,3,2,0,14,322,3,0,1,District 2,SCO,Corporate Income,0
0,0,0,1,0,0,0,1,0,0,0,0,124.05,0,0,3,2,0,14,1440,3,0,1,District 4,COR,Corporate Income,0
1,0,0,1,0,0,0,1,0,0,0,0,791.43,10000,168.2,3,3,0,14,1870,3,0,1,District 7,COR,Corporate Income,0
0,0,0,1,0,0,0,1,0,0,0,0,1028.8,0,0,3,3,0,14,1011,3,0,1,District 7,SCO,Corporate Income,0
1,0,0,1,0,0,0,1,0,0,0,0,291,243.38,39.7,3,2,0,14,258,3,0,1,District 0,COR,Corporate Income,1
0,0,0,1,0,0,0,1,0,0,0,0,33.62,0,0,3,2,0,14,20,3,0,1,District 16,COR,Corporate Income,1
1,0,0,1,0,0,0,1,0,0,0,0,76.33,493.97,468.31,3,3,0,14,315,3,0,1,District 2,SCO,Corporate Income,0
0,0,0,1,0,0,0,1,0,0,0,0,3607.7,0,0,3,2,0,14,286,3,0,1,District 4,SCO,Corporate Income,0
1,0,0,1,6,0,0,0,0,0,0,433652,453872.53,8108.23,1817.94,3,2,0,14,119,3,0,1,District 1,COR,Corporate Income,0
1,0,0,0,0,0,0,1,0,0,0,0,581.8,1200,1200,3,2,1,14,-1,2,0,0,District 2,COR,Corporate Income,0
0,0,0,0,0,0,0,1,0,0,0,0,63,0,0,3,3,1,14,-1,2,0,0,District 4,SCO,Corporate Income,1
0,0,0,0,0,0,0,1,0,0,0,0,58.45,0,0,3,1,1,14,1546,2,0,1,District 16,SCO,Corporate Income,1
0,0,0,0,0,0,0,1,0,0,1,0,110.46,0,0,3,1,1,14,228,2,0,1,District 13,SCO,Corporate Income,0
0,0,0,0,0,0,0,1,0,0,0,0,41.59,0,0,3,2,1,14,176,2,0,1,District 2,COR,Corporate Income,0
0,0,0,0,0,0,0,1,0,0,0,0,57.26,0,0,3,1,1,14,220,2,0,1,District 2,SCO,Corporate Income,1
0,0,0,0,0,0,0,1,0,0,0,0,84.33,0,0,3,2,2,14,-1,1,0,0,District 16,SCO,Corporate Income,1
0,0,0,0,0,0,0,1,0,0,0,0,910,0,0,3,2,2,14,-1,1,0,0,District 4,SCO,Corporate Income,1
1,0,0,0,1,0,0,1,0,0,0,0,41.19,2435.71,1752.6,3,2,2,14,131,1,0,1,District 13,SCO,Corporate Income,0
1,0,0,0,0,0,0,1,0,0,0,0,42.8,112.5,112.5,3,2,2,14,664,1,0,1,District 2,COR,Corporate Income,0
0,0,1,0,0,0,0,1,0,0,0,0,66.1,0,0,3,1,3,14,-1,0,0,0,District 0,COR,Corporate Income,0
0,0,1,0,0,0,0,1,0,0,1,0,81.02,0,0,3,2,3,14,61,0,0,1,District 8,SCO,Corporate Income,0
0,0,1,0,0,0,0,1,0,0,0,0,128.12,0,0,3,2,3,14,223,0,0,1,District 7,SCO,Corporate Income,1
0,0,1,0,0,0,0,1,0,0,0,0,102.83,0,0,3,3,3,14,329,0,0,1,District 2,PAR,Corporate Income,1
0,0,1,0,0,0,0,1,0,0,0,0,131.94,0,0,3,2,3,14,98,0,0,1,District 8,SCO,Corporate Income,1
0,1,0,1,0,0,0,1,1,0,0,0,54.17,0,0,4,3,0,14,-1,4,0,0,District 13,SCO,Corporate Income,1
0,0,0,1,0,0,0,1,0,0,0,0,64.39,0,0,4,3,0,14,-1,4,0,0,District 2,SCO,Corporate Income,1
0,0,0,1,0,0,0,1,0,0,0,0,3352.06,0,0,4,4,0,14,335,4,0,1,District 1,COR,Corporate Income,0
0,0,0,1,0,0,0,1,0,0,0,0,40.8,0,0,4,3,0,14,62,4,0,1,District 2,SCO,Corporate Income,1
0,0,0,1,0,0,0,1,0,0,0,0,993.55,0,0,4,2,0,14,230,4,0,1,District 2,PAR,Corporate Income,0
0,0,0,1,0,0,0,1,0,0,0,0,109.55,0,0,4,2,0,14,359,4,0,1,District 7,COR,Corporate Income,0
0,1,0,1,0,0,0,0,0,0,0,0,80.95,0,0,4,4,0,14,255,4,0,1,District 0,COR,Corporate Income,1
0,0,0,1,0,0,0,1,0,0,0,0,645.66,0,0,4,3,0,14,265,4,0,1,District 16,COR,Corporate Income,1
0,0,0,1,0,0,0,1,0,0,0,0,672.84,0,0,4,3,0,14,885,4,0,1,District 16,COR,Corporate Income,1
0,0,0,1,0,0,0,1,0,0,0,0,83.66,0,0,4,4,0,14,683,4,0,1,District 13,COR,Corporate Income,1
0,0,0,1,2,0,0,0,0,0,0,13997,45.87,0,0,4,2,0,14,892,4,0,1,District 2,COR,Corporate Income,0
0,0,0,1,0,0,0,1,0,0,0,0,399.63,0,0,4,2,0,14,52,4,0,1,District 4,COR,Corporate Income,0
1,0,0,1,1,0,0,0,0,0,0,0,14503.46,100000,83.48,4,4,0,14,131,4,0,1,District 1,COR,Corporate Income,0
1,0,0,1,0,0,0,1,0,0,1,0,160.43,255.78,85.96,4,2,0,14,0,4,0,1,District 13,SCO,Corporate Income,1
0,0,0,1,3,0,0,0,0,0,0,7590.64,7618.56,0,0,4,4,0,14,231,4,0,1,District 1,COR,Corporate Income,0
0,0,0,1,2,0,0,1,0,0,0,446554.98,41144.6,0,0,4,4,0,14,892,4,0,1,District 1,COR,Corporate Income,0
1,1,0,1,0,0,0,1,0,0,1,0,664.15,570.42,170.03,4,4,0,14,45,4,0,1,District 16,SCO,Corporate Income,0
1,0,0,1,0,0,0,1,0,0,0,0,30,462,8,4,3,0,14,777,4,0,1,District 4,COR,Corporate Income,1
0,0,0,1,4,0,0,0,0,0,0,3659274.61,563161.22,0,0,4,4,0,14,378,4,0,1,District 0,COR,Corporate Income,0
0,0,0,0,0,0,0,1,0,0,0,0,1534.69,0,0,4,3,1,14,-1,3,0,0,District 7,SCO,Corporate Income,1
0,0,0,0,0,0,0,1,0,0,0,0,237.1,0,0,4,2,1,14,1126,3,0,1,District 13,SCO,Corporate Income,1
0,0,0,0,0,0,0,0,0,0,0,0,1380.3,0,0,4,2,1,14,34,3,0,1,District 1,SCO,Corporate Income,0
0,0,0,0,0,0,0,1,0,0,0,0,454.54,0,0,4,2,1,14,369,3,0,1,District 13,SCO,Corporate Income,0
1,0,0,0,0,0,0,1,0,0,0,0,102.78,1514.88,48.36,4,3,1,14,48,3,0,1,District 16,SCO,Corporate Income,0
0,0,0,0,1,0,1,1,0,0,0,0,133.7,0,0,4,2,1,14,623,3,0,1,District 4,SCO,Corporate Income,1
0,0,0,0,2,0,0,0,0,0,1,22858,158.3,0,0,4,3,1,14,1,3,0,1,District 0,SCO,Corporate Income,0
0,0,0,0,0,0,0,0,0,0,0,0,778.6,0,0,4,3,2,14,249,2,0,1,District 1,COR,Corporate Income,0
1,0,0,0,0,0,0,1,0,0,0,0,268.2,62000,192.55,4,3,2,14,337,2,0,1,District 13,COR,Corporate Income,0
0,0,0,0,0,0,0,1,0,0,0,0,72.71,0,0,4,1,3,14,342,1,0,1,District 2,SCO,Corporate Income,1
0,0,1,0,0,0,0,1,0,0,0,0,97.25,0,0,4,1,4,14,2247,0,0,1,District 7,COR,Corporate Income,0
0,0,1,0,0,0,0,1,0,0,0,0,40.08,0,0,4,1,4,14,60,0,0,1,District 2,SCO,Corporate Income,1
0,0,1,0,0,0,0,1,0,0,0,0,181.88,0,0,4,2,4,14,336,0,0,1,District 2,SCO,Corporate Income,0
0,0,1,0,0,0,1,1,0,0,0,0,66,0,0,4,2,4,14,371,0,0,1,District 13,SCO,Corporate Income,1
1,0,1,0,0,0,0,1,0,0,0,0,7280.02,9786.08,75,4,3,4,14,165,0,0,1,District 7,COR,Corporate Income,0
0,1,0,1,0,0,0,1,0,0,0,0,46.48,0,0,5,3,0,14,-1,5,0,0,District 4,SCO,Corporate Income,1
0,0,0,1,1,0,0,1,0,0,0,0,3763.4,0,0,5,3,0,14,-1,5,0,0,District 7,SCO,Corporate Income,0
0,0,0,1,0,0,1,1,0,0,0,0,1209.21,0,0,5,3,0,14,937,5,0,1,District 4,PAR,Corporate Income,1
1,0,0,1,0,0,0,1,0,0,0,0,63.42,631,15,5,3,0,14,2815,5,0,1,District 7,COR,Corporate Income,0
1,0,0,1,0,0,0,1,0,0,0,0,59,525,525,5,2,0,14,0,5,0,1,District 0,SCO,Corporate Income,0
1,0,0,1,0,0,0,1,0,0,0,0,67.93,1523,2.4,5,3,0,14,248,5,0,1,District 4,SCO,Corporate Income,1
0,0,0,1,0,0,0,1,0,0,0,0,47.68,0,0,5,4,0,14,278,5,0,1,District 16,COR,Corporate Income,0
1,0,0,1,2,0,1,1,0,0,0,-2188.02,20041.14,42420.03,129,5,4,0,14,1062,5,0,1,District 16,SCO,Corporate Income,0
1,0,0,1,0,0,0,1,0,0,0,0,6153.77,34458,18,5,4,0,14,16,5,0,1,District 0,SCO,Corporate Income,0
0,0,0,0,0,0,0,0,0,0,0,0,67.03,0,0,5,3,1,14,-1,4,0,0,District 1,COR,Corporate Income,1
1,0,0,0,0,0,0,1,0,0,0,0,93,10087,2071.74,5,3,1,14,277,4,0,1,District 4,COR,Corporate Income,0
0,0,0,0,0,0,0,1,0,0,0,0,2021.7,0,0,5,2,1,14,769,4,0,1,District 4,SCO,Corporate Income,1
0,0,0,0,1,0,0,1,0,0,0,655.66,6214.2,0,0,6,3,1,14,2120,5,0,1,District 7,COR,Corporate Income,0
1,0,0,0,0,0,0,1,0,0,0,0,50.62,4862,43.13,6,4,1,14,256,5,0,1,District 2,COR,Corporate Income,0
1,0,0,0,0,0,0,1,0,0,0,0,1027.48,10711,226.09,6,5,1,14,1,5,0,1,District 4,SCO,Corporate Income,0
0,0,0,0,0,0,0,1,0,0,0,0,20070.42,0,0,6,4,2,14,551,4,0,1,District 16,COR,Corporate Income,0
0,0,0,0,1,0,0,0,0,0,0,0,24292,0,0,6,3,3,14,482,3,0,1,District 1,COR,Corporate Income,0
0,0,0,0,0,0,0,0,0,0,0,0,41.07,0,0,6,2,4,14,67,2,0,1,District 0,PAR,Corporate Income,0
1,0,0,0,0,0,0,1,0,0,0,0,41.13,14935,13.32,7,6,1,14,230,6,0,1,District 16,SCO,Corporate Income,0
1,0,0,0,1,0,0,1,0,0,0,442,288.46,4663,406.99,8,4,2,14,615,6,0,1,District 1,SCO,Corporate Income,0
0,0,0,1,0,0,0,1,0,1,0,0,25,0,0,1,1,0,14,-1,1,1,0,District 13,PAR,Corporate Income,1
0,0,0,1,0,0,0,1,0,1,0,0,25,0,0,1,1,0,14,-1,1,1,0,District 16,TRS,Corporate Income,1
1,0,0,0,1,0,0,1,0,1,0,4517,183.64,15777.96,49.58,6,2,4,14,2078,2,1,1,District 4,SCO,Corporate Income,0
0,0,0,1,0,0,0,0,0,0,0,0,827.76,0,0,2,2,0,14,-1,2,0,0,District 1,PAR,Pass Through,0
0,1,0,0,0,0,0,0,0,0,1,0,16244.3,0,0,2,1,1,14,-1,1,0,0,District 1,PAR,Pass Through,0
0,0,0,1,0,0,0,0,0,0,0,0,857.16,0,0,4,4,0,14,783,4,0,1,District 1,SCO,Pass Through,0
1,0,0,1,0,0,0,1,0,0,1,0,57,500,500,4,4,0,14,75,4,0,1,District 16,SCO,Pass Through,0
0,0,0,1,1,0,0,0,0,0,0,0,8091.53,0,0,5,5,0,14,41,5,0,1,District 1,SCO,Pass Through,0
1,0,0,1,0,0,0,0,0,0,0,0,57.45,667,667,1,1,0,14,195,1,0,1,District 1,IND,Sales,0
0,0,0,1,0,0,0,1,0,0,0,0,1982.1,0,0,2,2,0,14,-1,2,0,0,District 4,COR,Sales,0
0,0,0,1,0,0,0,0,0,0,0,0,46.01,0,0,2,2,0,14,1421,2,0,1,District 1,COR,Sales,0
1,0,0,1,0,0,0,1,0,0,0,0,50.99,19,19,2,2,0,14,2775,2,0,1,District 4,IND,Sales,0
0,0,0,1,0,0,0,1,0,0,0,0,40.88,0,0,2,1,0,14,1560,2,0,1,District 2,IND,Sales,1
0,0,0,1,0,0,0,1,0,0,0,0,45.24,0,0,2,1,0,14,671,2,0,1,District 4,IND,Sales,0
1,0,0,1,0,0,0,0,0,0,0,0,57.16,842,410,2,1,0,14,385,2,0,1,District 1,COR,Sales,0
0,0,0,1,0,0,0,1,0,0,0,0,73.71,0,0,2,2,0,14,75,2,0,1,District 8,IND,Sales,0
1,0,0,1,0,0,0,0,0,0,0,0,216.68,188.96,188.96,2,2,0,14,45,2,0,1,District 9,IND,Sales,0
0,0,0,0,0,0,0,1,0,0,0,0,97.91,0,0,2,2,1,14,2,1,0,1,District 13,IND,Sales,0
1,0,0,1,0,0,0,0,0,0,0,0,1161.95,3310,302.01,3,2,0,14,68,3,0,1,District 1,COR,Sales,0
0,0,0,1,0,0,0,1,0,0,0,0,8611.38,0,0,3,3,0,14,2,3,0,1,District 13,NON,Sales,0
0,1,1,0,0,0,0,1,0,0,0,0,1492.26,0,0,3,1,3,14,48,0,0,1,District 7,SCO,Sales,0
0,0,1,0,0,0,0,1,0,0,0,0,288.86,0,0,3,1,3,14,7,0,0,1,District 13,COR,Sales,0
1,0,0,1,0,0,0,1,0,0,0,0,40.74,510.14,256,4,2,0,14,-1,4,0,0,District 16,NON,Sales,0
0,0,0,1,1,0,0,1,0,0,0,0,150.53,0,0,4,2,0,14,-1,4,0,0,District 2,COR,Sales,1
1,0,0,1,0,0,0,1,0,0,0,0,77.03,5818,65,4,3,0,14,-1,4,0,0,District 4,SCO,Sales,0
1,0,0,1,0,0,0,1,0,0,0,0,179.82,3284,105.95,4,4,0,14,958,4,0,1,District 0,COR,Sales,0
1,0,0,1,0,0,0,1,0,0,0,0,7641.21,244.5,244.5,4,4,0,14,1589,4,0,1,District 2,SCO,Sales,0
1,1,0,1,0,0,0,1,0,0,0,0,175.79,8905,194.55,4,3,0,14,448,4,0,1,District 4,SCO,Sales,1
1,0,0,1,0,0,0,1,0,0,0,0,114.66,2852,800,4,3,0,14,410,4,0,1,District 16,COR,Sales,0
0,0,0,1,0,0,0,1,0,0,0,0,119.1,0,0,4,2,0,14,1558,4,0,1,District 2,SCO,Sales,0
0,0,0,1,0,0,0,1,0,0,0,0,5265.85,0,0,4,3,0,14,501,4,0,1,District 0,SCO,Sales,0
1,0,0,1,1,0,0,1,0,0,0,41635,5073.73,228215,6270.11,4,4,0,14,4,4,0,1,District 13,PAR,Sales,0
1,0,0,1,0,0,0,1,0,0,1,0,30,21910.86,6475.61,4,3,0,14,18,4,0,1,District 2,SCO,Sales,0
0,0,0,1,0,0,0,1,0,0,0,0,279.86,0,0,4,4,0,14,58,4,0,1,District 2,SCO,Sales,0
1,0,0,1,0,0,0,1,0,0,1,0,9919.65,8768,453.38,4,2,0,14,63,4,0,1,District 2,SCO,Sales,0
1,0,0,1,1,0,0,1,0,0,0,444,117.52,6788,620.23,4,3,0,14,4,4,0,1,District 4,SCO,Sales,0
1,0,0,1,0,0,0,1,0,0,0,0,17951.11,11158,105.04,4,3,0,14,157,4,0,1,District 0,PAR,Sales,0
