flngAuditYear,fstrFiling,fstrClassification,fintPreviousAudits,fstrIndustry,flngSiteCount,fcurTotalReceipts,fcurTaxableReceipts,fdblFoodSalesPercent,fdblLiquorSalesPercent,fdblDeductionsToReceipts,fdblResaleToReceipts,fcurInterstateToReceipts,fcurSalesTax,fcurUseTax,fcurAverageWages,flngCollectCount,flngYearsOpen,flngEmployeeCount,fdblReceiptsChangePercent,fdblUseTaxChangePercent,fblnHasWTHAccount,fblnHasCITAccount,fcurCITTotalIncome,fblnSmallBusiness,fblnInState,fblnNonFiler,fblnTargetOver150PerHour,flngAccountKey
2009,Annual,2,0,Unknown,1,0,0,0,0,0,0,0,0,0,299812.125,0,0,0,0,0,1,1,3848,1,1,1,0,15353
2011,Monthly,4,1,Unknown,1,164100.7372,24385,0,0,0.8,0.1,0,2489.4932,0,94137.3937,0,25,11,-0.1,0,1,1,20949,1,1,0,0,15354
2011,Annual,3,0,Unknown,1,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,1,0,1,0,1,0,15355
2014,Monthly,3,0,Unknown,1,0,0,0,0,0,0,0,0,0,14883,0,0,0,0,0,1,0,0,1,0,1,1,15356
2013,Quarterly,1,0,Unknown,1,41436,199024,0,0,0,0,0,3443.112,0,0,1,1,0,0,0,0,1,0,1,0,0,0,15357
2011,Monthly,4,0,Unknown,1,0,0,0,0,0,0,0,0,0,297153.125,0,0,0,0,0,1,1,30951.5,1,0,1,0,15358
2011,Monthly,4,0,Unknown,1,0,0,0,0,0,0,0,0,0,90566.25,0,1,0,0,0,1,1,-549432,1,1,0,1,15359
2009,Annual,2,0,Unknown,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-194105.5,1,0,1,0,15360
2013,Monthly,4,0,Unknown,1,437439.6875,200162,0,0,0.3,0,0,18007.9375,0,0,0,0,5,0,0,1,1,0,1,1,1,0,15361
2014,Monthly,3,0,Wholesale,1,181906.0608,97659,0,0,0.5,0.3,0,5136.5347,0,43164.8475,0,21,2,-0.1,0,1,1,3261528.5,1,0,0,0,15362
2012,Monthly,4,1,Unknown,3,564985.9393,417796,0,0,0.3,0,0,32461.4393,0,15600,0,16,0,-0.1,0,1,1,-138752,1,1,0,1,15363
2016,Monthly,4,0,Unknown,1,37504.4375,33423,0,0,0.3,0,0,2215.9375,0,12240,0,0,1,0,0,1,0,0,1,1,0,0,15364
2010,Monthly,4,1,Unknown,13,1942694.596,1323,0,0,1,0,0,240.8846,1991.8365,2327207.106,1,31,19,-0.2,-0.1,1,1,-384055,1,0,0,0,15365
2015,Quarterly,4,0,Retail,1,1219.0666,0,0,0,0.3,0,0,80.2666,0,0,2,4,0,-0.7,0,0,1,0,1,0,0,0,15366
2011,Monthly,4,1,Unknown,1,194788.8043,42623,0,0,0.8,0.1,0,2332.458,0,14883,1,7,4,-0.2,0,1,1,6185058.5,1,0,0,0,15367
2010,Annual,4,0,Unknown,1,32997.6153,0,0,0,1,0,0,21.4615,0,0,0,0,0,0,0,1,1,-10394,1,1,1,0,15368
2015,Monthly,3,0,Unknown,1,0,0,0,0,0,0,0,0,0,29766,0,1,0,0,0,1,1,0,1,0,1,0,15369
2011,Annual,4,0,Unknown,4,413579.7826,123662,0,0,0.1,0,0,28221.6521,75.6956,0,0,0,72,0,0,1,1,0,1,1,1,0,15370
2009,Quarterly,4,0,Unknown,1,280328.9523,0,0,0,1,0.3,0,136.8866,0,65707.5,0,2,0,0,0,1,1,-309658.5,1,0,0,0,15371
2010,Annual,4,0,Unknown,1,946.923,0,1,0,0,0,0,8.5824,19388.0109,13617170.05,0,5,736,0,-0.1,1,1,0,0,1,0,1,15372
2011,Quarterly,2,0,Unknown,1,0,0,0,0,0,0,0,0,0,734395.5,0,0,57,0,0,1,1,-3874,1,1,1,1,15373
2011,Quarterly,2,0,Unknown,1,1480718.481,0,0,0,1,0,0,0,303.6153,2025553.964,0,11,111,0.2,-0.1,1,1,2947111.5,1,0,0,0,15374
2010,Monthly,4,0,Unknown,12,27087.8055,18649,0,0,0.1,0,0,1709.9305,6769.7777,6305891.596,0,3,129,0,0.1,1,1,0,1,0,0,0,15375
2014,Annual,4,2,Estate,16,1102.1403,0,0,0,0.1,0,0,93.9473,793.3947,2389936.821,9,31,348,-0.7,1,1,1,0,1,0,0,1,15376
2011,Annual,4,1,Unknown,5,1396269.982,1206627,0,0,0.1,0,0,93391.1313,0,512747.15,2,24,30,-0.1,0,1,1,0,1,0,0,0,15377
2014,Annual,4,0,Retail,2,968692.6733,360345,0,0,0.7,0,0.3,20861.88,169.2,0,3,16,99,-0.1,-0.3,0,1,0,1,1,0,1,15378
2010,Monthly,4,0,Unknown,1,512355.0648,60184,0,0,0.9,0.3,0,6428.3219,101.9907,168068.7737,0,28,28,-0.1,-0.2,1,1,10522028.5,1,1,0,0,15379
2010,Monthly,4,0,Unknown,1,25900.3188,18652,0,0,0.4,0,0,1123.2898,0,14959.75,0,3,3,0,0,1,1,9436.5,1,1,0,0,15380
2015,Monthly,4,0,Retail,1,145527.6604,115314,0,0.6,0.1,0,0,11273.7592,4.9629,24842,3,33,4,-0.1,1,1,1,2364,1,1,0,1,15381
2015,Monthly,4,0,Unknown,1,133205.5517,8344,0,0,0.7,0,0,2742.5717,0,0,0,0,7,0,0,1,1,0,1,1,1,1,15382
2014,Monthly,4,1,Manufacturing,1,0,0,0,0,0,0,0,0,2936.8415,2891418.361,6,35,135,0,-0.5,1,1,4656342,1,1,0,1,15383
2007,Annual,4,0,Unknown,1,2319532.318,571808,0.1,0,0.7,0,0,22029.7878,1.2424,342607.25,0,22,5,0,3.7,1,1,0,1,0,0,0,15384
2014,Annual,1,0,Unknown,1,0,0,0,0,0,0,0,0,0,29766,0,0,0,0,0,1,0,0,1,0,1,1,15385
2009,Monthly,4,0,Unknown,1,154182.2291,98923,0,0,0.3,0,0,8189.1138,0,74460.5,0,6,19,-0.1,0,1,1,407894.5,1,1,0,0,15386
2012,Monthly,4,0,Unknown,1,272416.6178,232545,0,0,0.2,0,0,14017,39.7398,101183.77,0,31,24,-0.1,0.2,1,1,4365.5,1,1,0,0,15387
2016,Monthly,4,0,Retail,1,63410.9028,32271,0,0,0.2,0,0,3770.0571,0,9495.6562,0,22,1,0,0,1,0,0,1,1,0,0,15388
2011,Monthly,4,0,Unknown,1,420608.626,302717,0,0,0.5,0.2,0,16812.0494,20.6,111746.5312,0,24,0,-0.1,-0.2,1,1,-155496,1,0,0,0,15389
2014,Monthly,4,0,Retail,6,56477.6833,43718,0,0,0.1,0,0,4846.4333,0,47052.3075,1,3,0,0,0,1,1,69698,1,0,0,0,15390
2011,Quarterly,4,0,Unknown,1,12697.8965,0,0,0,0.1,0,0,862.9655,0,0,0,0,0,0,0,1,1,0,1,0,1,0,15391
2014,Annual,4,0,Unknown,1,9387671.538,0,0,0,1,0,0.6,172.8275,7313.0068,29766,3,30,0,-0.1,-0.5,1,1,0,1,1,0,0,15392
2015,Monthly,4,0,Retail,1,41195.6666,20453,0.6,0,0.1,0,0,1219.3607,0,10206.25,4,20,2,1.1,0,1,1,-9045.5,1,1,0,0,15393
2009,Monthly,3,1,Unknown,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,15394
2010,Quarterly,4,0,Unknown,1,45721.1764,0,0,0,1,0.2,0,39.5294,0,9346,1,1,0,0,0,1,1,-30209,1,1,0,0,15395
2011,Annual,1,0,Unknown,1,10427.1333,9828,0,0,0,0,0,638.2666,0,0,0,0,0,0,0,0,1,0,1,0,1,0,15396
2015,Monthly,4,0,Wholesale,1,810010.7628,209372,0,0,0.6,0,0,18401.3589,115.4102,33802.0637,4,10,3,-0.1,-0.2,1,0,0,1,1,0,0,15397
2012,Monthly,3,0,Unknown,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,15398
2011,Annual,4,0,Unknown,10,158601.7272,0,0,0,0,0,0,11170.4659,844.7272,362134.9337,1,7,19,-0.3,-0.1,1,1,0,1,0,0,0,15399
2012,Monthly,4,0,Unknown,1,1436871.167,847,0,0,1,0,0,225.25,2238.1875,2586307.013,3,1,823,0,0,1,1,-1202766.5,0,1,0,0,15400
2015,Quarterly,4,0,Other,2,104421.1632,3949,0,0,1,0,0,378.8979,0,60193.2587,2,7,0,-0.1,0,1,1,19251.5,1,0,0,0,15401
2016,Monthly,3,0,Unknown,1,411983.3928,97141,0,0,0.5,0.5,0,12911.3928,0,26865.3,0,0,5,0,0,1,0,0,1,0,1,0,15402
2014,Monthly,4,0,Unknown,14,310585.0303,10383,0.7,0,0.2,0.1,0,3218.5757,760.4545,0,0,0,107,0,0,1,1,0,1,1,1,0,15403
2016,Monthly,2,0,Unknown,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,15404
2012,Annual,4,0,Unknown,1,1979740.727,0,0,0,1,0,0,0,26.5454,204567.9262,1,21,22,0,1,1,1,183525.5,1,1,0,0,15405
2013,Monthly,3,0,Unknown,1,36830.1739,9003,0,0,0.4,0.1,0,1556.2028,0,14073.9175,1,3,0,0.1,0,1,1,-27038.5,1,0,0,0,15406
2013,Monthly,4,0,Unknown,1,213928.4552,169403,0.1,0,0.3,0,0,12163.5373,0,22950,2,9,2,-0.1,0,1,1,-29925.5,1,1,0,0,15407
2011,Annual,4,0,Unknown,1,21380,0,0,0,1,0,0,0,0,121963.75,0,1,5,0,0,1,1,-34109,1,1,1,0,15408
2015,Monthly,4,0,Hotel,1,14629.6808,11948,0,0.1,0.1,0,0,659.7943,0,10827.988,3,9,6,0.2,0,1,1,-19532,1,1,0,1,15409
2011,Monthly,4,0,Unknown,1,50021.4745,158456,0,0,0,0,0,3433.1016,8.8474,496383.3487,0,23,0,0,1,1,1,89840,1,1,0,0,15410
2010,Quarterly,4,0,Unknown,1,37715.326,3390,0,0,0.9,0,0,281.5434,0,1201.1666,1,1,4,0,0,1,1,-29374,1,1,0,0,15411
2011,Monthly,4,0,Unknown,1,24922.2478,11064,0,0,0.1,0,0,1992.6666,0,26198.4912,0,14,16,-0.1,0,1,1,-8951,1,1,0,0,15412
2014,Monthly,4,0,Retail,1,84786.92,13900,0.1,0,0.9,0,0,142.56,0,9206.2237,2,3,6,0,0,1,1,-136.5,1,1,0,1,15413
2012,Monthly,4,0,Unknown,1,244931.8333,350,0,0,0.9,0.3,0,779.0333,0,116246.07,1,2,0,0,0,1,1,0,1,0,0,0,15414
2010,Annual,4,0,Unknown,3,1831522.653,1152630,0,0,0.1,0,0,122732.1175,468.0102,0,0,18,0,0,0.4,1,0,0,1,0,0,0,15415
2014,Monthly,4,0,Technology,1,174887.671,57447,0,0,0.8,0,0,2151.6167,13.9276,221988.5325,0,17,7,0.1,1,1,1,31959,1,1,0,0,15416
2015,Monthly,1,0,Unknown,1,0,0,0,0,0,0,0,0,0,14883,0,0,0,0,0,1,1,0,1,0,1,0,15417
2013,Monthly,4,0,Unknown,1,381653.7884,14133,0,0,1,0,0,1497.4903,0,986812.4875,0,18,41,0.4,0,1,1,544468.5,1,1,0,0,15418
2012,Annual,4,0,Unknown,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-152567,1,0,1,1,15419
2013,Monthly,4,0,Admin,1,174159.3162,8857,0,0,0.9,0.5,0,1113.0957,0,29766,0,10,0,0.5,0,1,1,0,1,0,0,0,15420
2014,Monthly,2,0,Unknown,1,0,0,0,0,0,0,0,0,0,440778.36,1,0,1,0,0,1,1,-44516.5,1,1,1,0,15421
2013,Annual,4,0,Retail,1,5408.65,1971,0,0,0.1,0,0,299.725,0,0,5,18,0,0.2,0,0,0,0,1,1,0,0,15422
2011,Annual,1,0,Unknown,1,2288.4117,1799,0,0,0.1,0,0,124.5952,0,14883,0,1,0,0,0,1,1,0,1,0,0,0,807
2014,Monthly,4,0,Retail,3,362196.0197,320774,0,0,0.1,0,0,22522.5526,11.546,146635.3337,2,15,16,0,-0.5,1,1,494248,1,1,0,0,808
2012,Monthly,4,0,Unknown,1,16962.6956,16697,0,0.5,0.1,0,0,821.6956,0,2491.3375,2,8,6,-0.2,0,1,1,-60391,1,1,0,1,809
2014,Monthly,4,0,Retail,1,88223.1733,42628,0,0,0.4,0,0,3394.5333,0,50203.4112,1,23,10,0,0,1,1,-8808.5,1,1,0,0,810
2012,Monthly,4,0,Unknown,1,153985.4621,46852,0,0.1,0.8,0,0,3061.9325,0,194885.905,0,15,151,-0.2,0,1,1,413266.5,1,1,0,0,811
2012,Monthly,4,0,Unknown,1,237114.1224,183866,0,0,0.3,0,0,14396.6734,0,9613.08,1,1,3,0,0,1,1,-7134,1,1,0,0,812
2013,Quarterly,1,0,Technology,1,6491.1627,14548,0,0,0.2,0,0,329.0179,0,0,0,23,0,0.2,0,0,0,0,1,0,0,0,813
2013,Annual,4,0,Retail,1,8328830.75,595641,0,0,0.9,0,0.3,58357.5137,0,765107.4887,0,2,81,0,0,1,1,121259,1,0,0,0,814
2015,Monthly,4,0,Admin,1,49778.8888,23675,0,0,0.1,0,0,3915.7656,0,44055.5837,4,6,1,0.1,0,1,1,0,1,0,0,0,815
2015,Monthly,2,0,Unknown,1,0,0,0,0,0,0,0,0,0,17269.975,1,0,2,0,0,1,1,6467,1,1,1,0,816
2012,Monthly,4,0,Unknown,2,222606.7457,58978,0,0,0.8,0.8,0,2863.1525,86.322,25193.4475,0,5,5,-0.4,-0.4,1,1,-174087,1,0,0,1,817
2015,Monthly,2,0,Unknown,1,0,0,0,0,0,0,0,0,0,14883,0,0,0,0,0,1,1,50073.5,1,1,1,0,818
2013,Monthly,3,0,Unknown,1,35906.5714,19406.27,0,0,0.5,0,0,1215.9485,0,2650,0,0,0,0,0,1,1,0,1,0,1,0,819
2013,Monthly,4,0,Unknown,6,108102.2656,0,0.8,0,0,0,0,2728.1875,0,136306.9187,1,3,34,0,0,1,1,0,1,1,0,0,820
2012,Monthly,4,0,Unknown,1,35303.2564,17500,0,0,0.6,0.5,0,1037.0769,0,9406.19,1,1,6,0,0,1,0,0,1,1,0,0,821
2015,Quarterly,1,0,Unknown,1,13098.7857,15049,0,0,0.1,0,0,758.738,0,0,0,1,0,0,0,0,1,0,1,0,0,0,822
2010,Monthly,4,0,Unknown,1,194004.4862,26027,0.1,0,0.6,0,0.3,4944.5963,72.9357,35955.5325,0,11,63,-0.4,-0.4,1,1,500,1,1,0,0,823
2015,Monthly,4,0,Hotel,1,70203.7857,71366,0,0,0.1,0,0,4970.4571,0,54651.9612,1,4,28,-0.1,0,1,1,5752,1,1,0,0,824
2007,Monthly,3,0,Unknown,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,825
2015,Annual,4,0,Unknown,1,0,0,0,0,0,0,0,0,882.5384,0,0,0,0,0,0,0,1,0,1,1,1,0,826
2013,Annual,2,0,Unknown,1,746.6376,0,0,0,1,0,0,0,751.6884,29766,0,17,0,1,-0.2,1,1,0,1,0,0,0,827
2015,Monthly,4,0,Retail,1,23503.3576,9837,0,0,0.7,0.1,0,521.6092,0,0,1,11,0,-0.1,0,0,1,80384.5,1,1,0,0,828
2011,Annual,2,0,Unknown,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,829
2015,Monthly,3,0,Unknown,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,830
2012,Monthly,4,0,Unknown,4,3475.9298,23026,0,0,0.1,0,0,225.7017,0,29766,1,13,0,-0.4,0,1,1,0,1,0,0,0,831
2014,Monthly,4,0,Hotel,1,19778.0533,16711,0,0.2,0.1,0,0,1413.9333,0,8131.75,2,24,3,0.1,0,1,1,15561,1,1,0,1,832
2014,Monthly,4,0,Retail,1,42411.82,28749,0,0,0.1,0,0,2960.4,3.06,5457.65,0,2,2,0,0,1,1,47903,1,1,0,0,833
2015,Monthly,4,0,Unknown,1,616794.6666,149797,0,0,0.7,0.1,0.3,15813.5277,21.0555,0,0,1,0,0,0,0,1,0,1,1,0,0,834
2016,Monthly,4,0,Construction,4,107398.2457,4565,0,0,0.5,0,0,3287.1202,1029.6285,87398.9812,3,21,12,-0.2,-0.1,1,1,151200.5,1,1,0,0,835
2011,Annual,4,3,Unknown,24,85449090.04,39837835,0,0,0.2,0,0,5891498.663,44738.012,0,1,5,4748,0.1,-0.1,0,1,302611128,0,0,0,1,836
2013,Monthly,2,0,Mining,1,0,0,0,0,0,0,0,0,275.3846,29766,1,2,0,0,0,1,1,2287.5,1,1,0,0,837
2011,Annual,4,0,Unknown,1,296517.5094,333329,0,0,0.1,0,0,20834.9056,0,1800,1,28,195,-0.4,0,1,1,385.5,1,1,0,0,838
2014,Monthly,4,1,Manufacturing,1,10060397.74,0,0,0,1,0.5,0,12.0096,10075.1057,3811228.451,0,16,495,0.1,-0.3,1,1,2413356.5,1,1,0,1,839
2011,Monthly,4,0,Unknown,1,1783861.036,6050,0,0,1,0,0,900.2142,0,488397.5262,1,3,0,0,0,1,0,0,1,1,0,0,840
2013,Monthly,3,1,Unknown,1,6982265.732,0,0,0,1,0.6,0,4244.7152,482.0217,518033.31,1,16,0,-0.2,0.3,1,1,133797401.5,1,0,0,0,2017
2014,Annual,4,0,Unknown,1,201988.2812,162089,0,0,0.1,0,0,14993.4687,0,121282.4437,2,0,109,0,0,1,1,-6134.5,1,1,0,0,2018
2015,Monthly,4,0,Retail,1,15627.8545,14171,0,0,0,0,0,1075.7272,0,281.25,6,3,3,0,0,1,1,-25179,1,1,0,0,2019
2011,Annual,4,1,Unknown,1,0,0,0,0,0,0,0,0,38907.0761,14883,1,8,0,0,-0.3,1,1,0,1,0,0,0,2020
2014,Monthly,4,0,Other,1,93501.3238,41725,0,0,0.5,0,0,3184.9809,0,86155.7525,2,6,8,0,0,1,1,79397,1,1,0,0,2021
2013,Monthly,3,0,Unknown,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2022
2015,Quarterly,4,0,Estate,1,2303.7777,2327,0,0,0,0,0,188.1111,0,0,4,2,1,0,0,1,1,16832.5,1,0,0,0,2023
2011,Annual,3,1,Unknown,1,1322218.333,121854,0,0,0.1,0,0,77030.3191,0,22598.6237,1,2,0,0,0,1,1,0,1,0,0,0,2024
2009,Monthly,4,1,Unknown,1,189039.1562,113699,0,0,0.4,0,0,9302.8125,0,8008,0,10,0,-0.1,0,1,1,10632.5,1,0,0,1,2025
2008,Annual,2,0,Unknown,1,0,0,0,0,0,0,0,0,0,241330,0,0,14,0,0,1,1,0,1,1,1,1,2026
2011,Monthly,4,0,Unknown,1,180404.8965,150607,0,0,0.3,0,0,9990.1034,0,0,0,0,0,0,0,1,1,0,1,1,1,1,2027
2009,Monthly,3,0,Unknown,1,319340.68,0,0,0,0.7,0,0,5402,0,0,1,5,0,-0.2,0,0,1,-7885737,1,0,0,0,2028
2013,Annual,4,1,Unknown,1,328107.8817,153896,0,0,0.6,0.2,0,11046.0524,7.258,229935.7812,0,6,20,-0.3,-0.4,1,1,0,1,0,0,0,2029
2015,Monthly,4,0,Manufacturing,1,104245.8214,79572,0,0,0.1,0,0,7188.4731,0,293730.935,1,39,27,0,0,1,1,17494,1,1,0,0,2030
2012,Monthly,4,1,Unknown,14,331183.7887,57738,0,0,0.6,0,0,11434.7326,0,14883,3,3,0,0,0,1,1,2586193.5,1,0,0,0,2031
2016,Monthly,3,0,Unknown,1,0,0,0,0,0,0,0,0,0,45669.4487,0,0,4,0,0,1,1,0,1,0,1,1,2032
2011,Monthly,3,1,Unknown,1,18030.2941,0,0,0,0,0,0,1116.3852,0,0,1,5,0,0,0,0,1,0,1,0,1,1,2033
2013,Monthly,4,0,Unknown,1,849070.1428,16839,0,0,1,0.6,0.4,1573.2857,0,1372.5,0,0,1,0,0,1,1,0,1,0,1,0,2034
2015,Monthly,4,0,Unknown,1,26709,851,0,0,0.5,0,0,888.6153,0,22720.585,1,0,0,0,0,1,1,0,1,1,1,0,2035
2010,Monthly,3,0,Unknown,1,17084.0227,18659,0,0,0.1,0,0,1012.0909,0,30126.735,2,6,8,-0.2,0,1,1,56769,1,0,0,0,2036
2013,Annual,3,0,Construction,1,602.4615,360,0,0,0,0,0,37.5128,645.6923,21052.5187,3,3,0,-0.3,-0.3,1,1,1257229.5,1,0,0,0,2037
2013,Annual,4,0,Manufacturing,1,1690254.863,0,0,0,1,0.5,0,0,474.4875,29766,1,20,0,-0.4,0,1,1,0,1,1,0,0,2038
2009,Monthly,4,0,Unknown,1,4.8333,0,1,0,0,0,0,0.0833,412.3333,0,0,0,0,0,0,0,0,0,1,0,1,1,2039
2010,Annual,2,0,Unknown,1,0,0,0,0,0,0,0,0,0,28998,0,0,16,0,0,1,1,0,1,0,1,1,2040
2015,Monthly,4,0,Retail,1,107109.8188,77493,0,0,0.3,0.1,0,4295,0,43158.265,0,8,9,-0.1,0,1,1,13477,1,1,0,0,2041
2011,Quarterly,3,0,Unknown,1,0,0,0,0,0,0,0,0,0,37377.7112,0,0,3,0,0,1,1,2125872,1,0,1,1,2042
2009,Monthly,4,0,Unknown,1,141571.4479,39691,0,0,0.7,0,0,2694.2812,3,63194.25,0,35,7,0,0,1,1,32749,1,1,0,0,2043
2011,Monthly,3,0,Unknown,1,61165.6416,36480,0,0,0,0,0,3579.4326,40.5083,335567.0712,0,25,6,-0.1,0.3,1,1,17047105.5,1,0,0,0,2044
2013,Annual,4,0,Unknown,1,1230070.5,0,0,0,1,0,0,0,0,43804.6085,2,1,14,0,0,1,1,-528853.5,1,1,1,0,2045
2010,Monthly,1,0,Unknown,1,21748.9642,28375,0,0,0.1,0,0,1268.2142,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2046
2013,Monthly,4,1,Unknown,1,2877825.445,99669,0,0,1,0.1,0.1,12194.8905,1121.124,1697048.543,2,24,111,1,0.1,1,1,0,1,0,0,0,2047
2013,Monthly,1,1,Unknown,1,51023.6,0,0,0,0.6,0,0,1227.7328,0,23321.42,0,5,0,0.1,0,1,1,2064107,1,0,0,0,2048
2011,Monthly,4,0,Unknown,1,69922.5309,52075,0,0,0.5,0,0,2148.0107,0,44661.4225,2,19,8,0,0,1,0,0,1,1,0,0,2049
2014,Monthly,4,0,Wholesale,2,47255.976,52662,0,0,0,0,0,2914.56,0,0,69,13,0,-0.1,0,0,1,5591089,1,0,0,0,2050
2012,Monthly,4,0,Unknown,1,55081.1527,41031,0.2,0,0.1,0,0,3404.6111,0,46381.165,0,3,0,0,0,1,1,11072,1,0,0,0,2051
2011,Monthly,4,0,Unknown,11,86362.6283,2133,0,0,0.7,0,0,1978.0299,1661.1681,0,1,25,0,-0.4,1,0,1,0,1,0,0,1,2052
2010,Monthly,3,0,Unknown,1,53676.7961,32433,0,0,0.4,0,0,1545.8635,0,4443.875,0,8,0,0,0,1,1,2278567,1,0,0,0,2053
2011,Quarterly,4,0,Unknown,1,3841.9062,2268,0,0,0.1,0,0,296.875,0,0,0,19,0,0.5,0,0,0,0,1,1,0,0,2054
2016,Monthly,4,0,Unknown,1,269075.2068,3504,0,0,1,0.2,0.7,698.4827,0,35673.5,0,1,26,0,0,1,1,587,1,1,0,0,2055
2013,Monthly,4,0,Unknown,1,122997.5396,44430,0,0,0.7,0,0,2964.1746,0,162126.4362,1,2,12,0,0,1,1,-4056,1,1,0,1,2056
2014,Quarterly,1,0,Unknown,1,104385.2758,433805,0,0,0.6,0.6,0,2491.3103,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2057
2015,Monthly,4,1,Unknown,2,1534824.124,786290,0,0,0.7,0.5,0,26690.6194,35.0353,3995762.129,0,6,54,0.2,1,1,1,0,1,0,0,1,2058
2012,Monthly,4,1,Unknown,1,14040363.71,0,0,0,1,0.3,0,0,566.6639,3486633.235,2,12,280,0.1,0.2,1,1,0,1,1,0,0,2059
2010,Monthly,2,0,Unknown,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,102962,1,0,1,0,2060
2013,Monthly,4,0,Retail,1,32473.62,2125,0,0,0.9,0,0,280.46,0,43228.4383,3,2,8,0,0,1,1,662.5,1,1,0,0,2061
2012,Annual,1,0,Unknown,1,32882.5208,44421,0,0,0.1,0,0,1891.7187,0,13457.7212,1,5,0,0.1,0,1,1,-1923356.5,1,0,0,0,2062
2012,Monthly,4,0,Unknown,1,135897.3142,67449,0,0,0.2,0,0,9772.4857,0,75987.7987,1,4,20,-0.1,0,1,1,-95188,1,1,0,0,2063
2009,Monthly,4,1,Unknown,1,148581,152820,0.1,0,0.3,0,0,8466.3181,0,7475,0,1,0,0,0,1,1,-59408,1,1,0,1,2064
2013,Monthly,4,0,Unknown,1,432964,96980,0,0,0.4,0.3,0,17005.3076,0,29766,0,0,10,0,0,1,1,0,1,0,1,0,2065
2012,Monthly,2,0,Unknown,1,0,0,0,0,0,0,0,0,0,1471672.875,0,0,425,0,0,1,1,-342973.5,1,0,1,1,2066
2011,Monthly,1,0,Unknown,1,528999.7948,66530,0,0,0.9,0,0,2918.2982,0,112119.2312,0,3,7,-0.2,0,1,1,66881391,1,0,0,0,2067
2014,Monthly,3,0,Technology,1,43628.1855,155970,0,0,0.8,0.5,0,611.1045,0,331930.3775,2,6,0,-0.4,0,1,1,395381.5,1,0,0,0,2068
2015,Monthly,3,0,Manufacturing,1,136932.5581,95542,0,0,1,0.7,0,384.5813,0,0,0,6,0,-0.4,0,0,1,0,1,0,0,0,2069
2014,Monthly,4,0,Retail,3,145349.9802,111958,0,1.1,0.1,0,0,9048.9276,0,32549.445,1,38,12,0,0,1,1,4944.5,1,1,0,0,2070
2010,Monthly,4,0,Unknown,2,20024.0357,22024,0,0,0.1,0,0,1622.7053,0,23058.6016,0,39,6,0,0,1,0,0,1,1,0,1,2071
2011,Annual,3,1,Unknown,1,6938112.48,200900,0,0,0.9,0.1,0,26659.8431,4239.1372,1079202.924,0,6,29,0,0.2,1,0,0,1,0,0,0,2072
2011,Annual,3,0,Unknown,1,2842.5384,5067,0,0,0.2,0,0,136.3846,0,0,0,0,0,0,0,0,1,-28203.5,1,0,0,0,2073
2010,Monthly,4,0,Unknown,1,142888.9189,46813,0.2,0,0.7,0,0,1421.8918,0,8250,1,3,1,0,0,1,1,-97.5,1,1,0,1,2074
2009,Monthly,4,1,Unknown,1,31.1666,212,1,0,0,0,0,0.75,583.0833,14883,0,1,0,0,0,1,1,0,1,1,0,0,2075
2015,Monthly,1,0,Retail,1,217162.1515,81829,0,0,0.8,0.5,0,2769.8181,0,0,1,5,0,-0.2,0,0,1,-179840.5,1,0,0,0,2076
2008,Annual,3,1,Unknown,1,5668055.048,286472,0,0,1,0.2,0,12229,742.0833,414751.25,0,16,15,-0.1,0.1,1,1,149491290,1,0,0,0,2077
2010,Monthly,4,0,Unknown,1,183555.6,96387,0,0,0.3,0,0,6129.775,0,17869.625,1,1,5,0,0,1,1,93,1,1,0,1,2078
2012,Quarterly,2,1,Unknown,1,33447219.52,0,0,0,1,0.3,0,0,3448.1261,6779749.856,0,7,745,0,2.1,1,1,0,0,1,0,0,2079
2014,Annual,4,1,Retail,6,2760627.455,2756023,0,0,0.2,0,0,157650.7179,0,1350187.846,0,52,263,0,0,1,1,-63015.5,1,1,0,1,2080
2012,Monthly,4,0,Unknown,1,282856.7878,180655,0,0,0.1,0,0,17246.2121,599.5151,1080313.685,0,30,122,0,-0.2,1,1,103600,1,1,0,0,2081
2010,Monthly,4,0,Unknown,1,48337.129,2630,0,0,0.2,0,0,3885.9354,0,20833,0,0,5,0,0,1,1,0,1,1,1,0,2082
2012,Monthly,3,1,Wholesale,1,1651371.876,1188100,0,0,0.9,0,0,8120.0117,0,539955.3087,6,8,26,-0.4,0,1,1,363218459.5,1,0,0,0,2083
